Link,Price,Date,Text,Location,Area,Rooms,Located Floor,Number of Floors,Repair,Document
https://emlak.az/1176949-satilir-3-otaqli-90-m2-yeni-tikili-nerimanov-r.html,['305 000'],28.11.2024,"['Bakı saglamlıq mərkəzinin, Tibb universitetinin yanı. Azadlıq  Bagçalı Evlər yaşayış kompleksində 18/4  mərtəbəsində modern dizayınla Super təmirli,  əşiyalı mənzil satılır. Mənzil 90 kv  2 otaqdan 3 otaqa düzəlmədir.Təmirdən sonra yaşayış olmayıb. Bina tam yaşayışlıdır. Binanın  iki lifti, yeraltı parkinqi, geniş həyəti, kamera sistemi, 24 saat mühafizəsi var. Su, işıq, Qaz daimi. Sənəd kupça. Qiymət : 305.000 aznƏtrafli məlumat üçün zeng edin. Ofis haqqı 1% təşkil edir']",['Ünvan: Möhsüm Sənani küçəsi'],90 m2,3,4,18,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1176946-satilir-2-otaqli-64-m2-yeni-tikili-masazir.html,['87 000'],28.11.2024,"['TAM EWYALI... Masazirin tam merkezinde esas yolun uzerinde BRAVO marketin yaninda inwa edilmiw QESR yawayiw kompleksinde 14 mertebeli binanin 5ci mertebesinde sahesi 64kv olan 2 otaqli ela temirli menzil ewyalari ile birlikde satilir.qaz var,su fasilesizdir.binanin 2 lifti var.kompleksin erazisinde yawayiw ucun zeruri olan her werait var.menzillerinin satiwi ucun de agentliyimize muraciet ede bilersiz.menzillerimizin videosuna YOUTUBE da (RETRO EMLAK AGENTLIYI) yazmaqla kanalimizda izleye bilersiz.']","['Ünvan: Masazir qesebesi,,QESR,,y/k.E.Vahid kucesi 40']",64 m2,2,5,14,Əla təmirli,Müqavilə
https://emlak.az/1176942-satilir-2-otaqli-48-m2-yeni-tikili-xetai-r.html,['125 000'],28.11.2024,"['Sənəd çıxarış (kupça).Ev 1-dən 2-ə pridelkadır.Mərtəbə 13/9 .Orta blokdur.2 lifti var.Kommunal daimidir.Bəzi əşyalar qalacaq (televizor,kondisioner və s.).Ofis xidmət haqqı 1%']",['Ünvan: Nargilə dairəsi'],48 m2,2,9,13,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1176935-satilir-3-otaqli-129-m2-yeni-tikili-neriman-nerimanov-m.html,['235 000'],28.11.2024,"['Nərimanov rayonu Nərimanov m/s yaxınlığı Kosmos restoranı yanında KOSMOS YAŞAYIŞ KOMPLEKSİNƏ aid 129 kvm sahəli, qanuni 3 otaq, 19 mərtəbəli binanın 8 ci mərəbəsində super təmirli,əşyalı mənzil satışa çıxarılmışdır.Mənzil KUPÇALI! İPOTEKAYA YARARLIDIR!Ev euro təmirlidir, ən bahalı materiallardan istifadə olunub təmir zamanı, bütün əşyalarından çox səliqəli istifadə olunub.Kombi sistemi mövcuddur. 24 saat mühafizə xidmətiİNFRASTRUKTUR cəhətdən ideal yerdə yerləşir. Bütün iaşə obyektləri Marketlə Apteklər Mağazalar binanın altında mövcuddur.Şirkətin xidmət haqqı 1% təşkil edir.']",['Ünvan: Nərimanov rayonu Nərimanov m/s.'],129 m2,3,8,19,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1176934-satilir-3-otaqli-112-m2-yeni-tikili-elmler-akademiyasi-m.html,['416 000'],28.11.2024,"['Bakı şəhəri Yasamal rayonu, Elmlər Akademiyası metrosunun yaxınlığında yerləşən,"" Belvedere Residence"" Yasayis Kompleksi 17 mərtəbəli binanın 6-ci mərtəbəsində 3 otaqli, Təmirsiz,112 kv.m sahəsi olan mənzil satılır. Mənzildə su,qaz işıq, daimi fasiləsiz verilir Bina “MTK”-a tərəfindən yüksək səviyyədə inşa edilib. Binanın geniş həyəti,yeralti avtomobil dayanacağı, 24 saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. Mənzil haqqında ətraflı məlumat almaq istəyənlər aşağıdakı telefon nömrələri ilə əlaqə saxlaya bilərlər.']",['Ünvan: I.Qutqasinli kucesi'],112 m2,3,6,17,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1176931-satilir-3-otaqli-90-m2-yeni-tikili-neriman-nerimanov-m.html,['240 000'],28.11.2024,"['TƏCİLİ !KUPÇALIİPOTEKAYA YARARLINərimanov metrosu yaxınlığında yerləşən yeni tikili binada (Azinko MTK) 3 otaqlı əla təmirli və ƏŞYALI mənzil satılır. Mənzildə hər bir şərait var. Qaz, su, işıq daimidir. Binanın yeraltı avto-parkingi, həyətində uşaq meydançası, 24-saat mühafizə xidməti mövcuddur. İnfrastruktur cəhətdən ideal yerdə yerləşir. Ətrafında istənilən növ iaşə obyektləri fəaliyyət göstərir.OFİS HAQQI 1%']",['Ünvan: Əliyar Əliyev küçəsi'],90 m2,3,9,19,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1176929-satilir-2-otaqli-42-m2-yeni-tikili-bakixanov.html,['125 000'],28.11.2024,['Bakıxanovda merkezde notariusun yanında yeni tikilidə 9/16 mertebesinde 2 otaqlı ela təmirli menzil satılır Bakıxanov rezidensin binasıdır qaz su işıq daimi yaşayış var senet KUPCA real alıcılar elaqe saxlasınlar razılaşma olacaq'],['Ünvan: Aşıq Alı'],42 m2,2,9,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1176926-satilir-3-otaqli-160-m2-yeni-tikili-28-may-m.html,['215 000'],28.11.2024,['ÇOX TƏCİLİ!!!SƏNƏD MÜQAVİLƏ!!!Evimiz yerləşir nərimanov rayonu qarabağ küçəsində qaya qala rezidensə yaxın mənzil dəyərindən aşağı təklif olunur.Qanuni 3 otağ isdəyən 4 edə bilər qarşısında teras var.Binada yaşayış var pilot tikilmiş bir lahiyədi.Alıb təmirə başlamaq olar.Yaxınlıda 177 nömrəli məktəb şərq bazarı təfəkkür unversiteti yerləşir. 28 may metrosuna piyada 10 dəqə bir məsafədə.Ətarflı məlumta görə zəng vurn.Ofisin xidmət haqqqı 1%'],['Ünvan: Təbriz küçəsi'],160 m2,3,2,17,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1176924-satilir-4-otaqli-113-m2-yeni-tikili-hokmeli.html,['120 000'],28.11.2024,"['Binəqədi r-nu, Xocasən qəs.Yeni tikilmiş kompleksdə səliqəli təmrli. 2 SANİTAR QOVŞAĞ. Yelçəkən, geniş mənzil satışa çıxarıldı.Əşyalı satılır. Yer olaraq çox təmiz havalı, sakit ərazidir. Ərazidə marketlər məktəb baxçalar var. Əlavə məlumat üçün əlaqə saxlayın. Ofis xidmətləri 1%.']",['Ünvan: Xocasən qəs.'],113 m2,4,4,9,Orta təmirli,Çıxarış (Kupça)
https://emlak.az/1176922-satilir-2-otaqli-90-m2-yeni-tikili-insaatcilar-m.html,['289 000'],28.11.2024,"['İNŞAATÇILAR metrosuna yaxın, Prestijli Qələbə Rezidens -də Qanuni 2 otaq , super təmirli mənzil satılır. Yeraltı qaraj, və idman meydançası. Əlverişli kəsişmədə yerləşir. Əlavə məlumat üçün əlaqə saxlayın. Ofis xidmətləri 1%.']",['Ünvan: Şərifzadə küç'],90 m2,2,7,19,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1176920-satilir-2-otaqli-82-m2-yeni-tikili-olimpia-stadionu.html,['120 000'],28.11.2024,[''],"['Ünvan: abunçu rayonu.,Bakıxanov qəsəbəsi.Stimul Hospitalın yanındadır.']",82 m2,2,6,20,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1169492-satilir-2-otaqli-52-m2-yeni-tikili-nizami-r.html,['135 000'],28.11.2024,['Neftçilər metrosuna yaxın strat idman kompleksinin yanında Bağüstü yaşayış kompleksində yeni tikili 14 mərtəbəli binanın 5 ci mərtəbəsində təzə təmirdən çıxmış və yaşayış olmamış mənzil satıram.ümumi sahəsi 52 kv dır.Ev ümumi isti poldur.Alıb kirayə vermək üçündə çox əlverişlidir.Ofis xidmət haqqı 1%'],['Ünvan: Rüstəm Rüstəmov küçəsi'],52 m2,2,5,14,Əla təmirli,Müqavilə
https://emlak.az/1169245-satilir-4-otaqli-210-m2-yeni-tikili-20-yanvar-m.html,['290 000'],28.11.2024,['TƏCİLİ SATILIR !!!20 Yanvar metrosuna piyadalıq məsafədə 3 otaqdan 4 otağa düzəldilmiş ƏŞYALI əla təmirli mənzil satılır.1 zal + 3 yataq otağı + 1 mətbəx + 1 holl + 2 balkon(qapali) + 2 hamam/tualet + 1 qarderob otağından ibarətdir. Xidmət haqqı 1%'],['Ünvan: Tiblisi pr.'],210 m2,4,2,18,Əla təmirli,Müqavilə
https://emlak.az/1158878-satilir-3-otaqli-130-m2-yeni-tikili-28-may-m.html,['310 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Nəsimi rayonu, Azadlıq prospekti, 28 mall ticarət mərkəzinə addımlıq məsafədə qanuni 3 otaqlı təmirsiz mənzil satılır. Ətrafda ehtiyyac olacaq bütün iaşə obyektləri mövcuddur. Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq. Xidmət haqqı 1%']",['Ünvan: Azadlıq pr.'],130 m2,3,16,17,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1172754-satilir-3-otaqli-95-m2-yeni-tikili-ehmedli-m.html,['135 000'],28.11.2024,"['Dəyərindən ucuz qiymete təcili menzil satılır!!!QANUNİ 3otaq. Ukrayna dairəsinin yaxınlığındadır.Qaz su işıq daimidirYer isti pol,alman laminantı.Kombi sistemi cəkilib. Əlavə olaraq 400 litrlik su çəni var.Ofisin xidmet haqqı 1%']",['Ünvan: Neapol dairəsi'],95 m2,3,13,17,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1170304-satilir-2-otaqli-100-m2-yeni-tikili-9-mkr.html,['173 000'],28.11.2024,"['Təcili satılır !!!9 mkr, Omidin yanında qanuni 2 otaqlı yeni təmirdən çıxmış mənzil satılır. Kalidor və hamam isti poldur. Yataq otağı, qonaq otağı və mətbəxt bahalı parketdir. Ətrafda ehtiyyac olacaq bütün iaşə obyektləri mövcuddur. Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq.Xidmət haqqı 1%.']",['Ünvan: Adil Məmmədov küç.'],100 m2,2,5,18,Əla təmirli,Müqavilə
https://emlak.az/1169636-satilir-4-otaqli-150-m2-yeni-tikili-neriman-nerimanov-m.html,['407 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Kupça var, İpotekaya yararlıdır. Heydər Əliyev Mərkəzi ilə üzbəüz,Elvet restoranının həyətində inşa edilən binada 4 otaqdan 3 otağa düzəldilmiş Super klassik üslubda təmir olunan mənzil satılır. Mənzil 2 otağın birləşməsindən 1 böyük qonaq otağı + 2 yataq otağı + 1 qarderob otağı + böyük mətbəx + 2 hamam otağı + 1 balkon + böyük kolidordan ibarətdir. Həyətdə rahat uşaq meydançası var. Binanın həyətində özəl uşaq baxçası fəaliyyət göstərir.Təmirdən sonra mənzildə yaşayış olmayıb. Real alıcıya endirim olunacaq.Xidmət haqqı 1%.']",['Ünvan: Aşıq Molla Cümə küç.'],150 m2,4,4,12,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1169361-satilir-4-otaqli-200-m2-yeni-tikili-28-may-m.html,['432 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Azərbaycan Dillər Universitetinin qarşısında, 28 May metrosuna piyada 5 dəqiqəlik məsafədə qanuni 4 otaqlı təmirsiz mənzil satılır. Real alıcıya endirim olunacaq.Xidmət haqqı 1%.']",['Ünvan: Rəşid Behbudov küç.'],200 m2,4,17,23,Təmirsiz,Müqavilə
https://emlak.az/1169345-satilir-4-otaqli-170-m2-yeni-tikili-genclik-m.html,['400 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Nəsimi Mall, MCdonalds yanında qanuni 4 otaqlı mənzil satılır. Kupça var, ipotekaya yararlıdır. Mənzil tam əşyalı satılır. Mənzil 1 Zal + 3 Yataq otağı + 1 mətbəxt + 3 Sanuzel + 1 Holdan + 2 Balkondan ibarətdir. Qorunan həyəti, uşaq meydançası, qarajı var. Real alıcıya endirim olunacaq. Xidmət haqqı 1%.']",['Ünvan: Feyzulla Qasımzadə küç.'],170 m2,4,11,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1162668-satilir-4-otaqli-140-m2-yeni-tikili-20-yanvar-m.html,['249 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Moskva pr. 20 Yanvar metrosuna piyadalıq məsafədə 3 otaqdan 4 otağa düzəldilmiş Əla təmirli mənzil satılır. Qaz, su, işıq daimidir, istilik sistemi kombidir, isti pol. 2 eyvanı var, skvoznoydu.Binanın geniş həyəti və ən əsası rahat avtoparking imkanı, Spar market, usaq bagcasi, Kamera müşahidə ve mühafizə sistemi. Geniş və səliqəli blok, sürətli və müasir stanartlara cavab verən liftlər var. Əlavə məlumat üçün əlaqə saxlayın.Real alıcıya endirim olunacaq. Xidmət haqqı 1%']",['Ünvan: Moskva pr.'],140 m2,4,5,21,Əla təmirli,Müqavilə
https://emlak.az/1162031-satilir-4-otaqli-240-m2-yeni-tikili-genclik-m.html,['410 000'],28.11.2024,"['ÇOX TƏCİLİ SATILIR !!!Gənclik metrosuna piyadalıq məsafədə qanuni 4 otaqlı təmirsiz mənzil satılır.Ehtiyac olduğu üçün dəyərindən çox ucuz satılır. Əlavə 80 kv terası da mövcuddur. Binada yaşayış, qaz,su,işıq vardır.Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq. Xidmət haqqı 1%.']",['Ünvan: Ceyhun Hacibəyli küç.'],240 m2,4,3,17,Təmirsiz,Müqavilə
https://emlak.az/1160789-satilir-3-otaqli-60-m2-yeni-tikili-nesimi-m.html,['85 000'],28.11.2024,['TƏCİLİ SATILIR !!!Nəsimi metrosuna 4-5 dəqiqə piyada məsafədə 3 otaqlı mansard tipli Əşyalı mənzil satılır. Liftdən sonra 1 mərtəbə piyada qalxılır.Sənəd müqavilədir amma binada çıxarış var.2 lift mövcuddur binada kamera və təhlükəsizlik sistemi var. Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq. Xidmət haqqı 1%'],['Ünvan: Mir Cəlal küç.'],60 m2,3,18,18,Yaxşı təmirli,Müqavilə
https://emlak.az/1159843-satilir-3-otaqli-85-m2-yeni-tikili-nesimi-m.html,['210 000'],28.11.2024,"['TƏCİLİ SATILIR !!!Nəsimi rayon, Memar Əcəmi və 20 Yanvar metrolarına piyada 5 dəqiqəlik məsafədə 2 otaqdan 3 otağa düzəldilmiş mənzil satılır. Qaz, su, işıq daimidir. Yeraltı,yerüstü parkingi, məktəb, bağça. market,dayanacaq, metro, №159 məktəbin yanında yerləşir.Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq. Xidmət haqqı 1%']",['Ünvan: Asif Məhərrəmov küç.'],85 m2,3,4,7,Əla təmirli,Müqavilə
https://emlak.az/1176915-satilir-3-otaqli-108-m2-yeni-tikili-28-may-m.html,['352 000'],28.11.2024,"['Şəhərin tam mərkəzində, qapalı, premium klass yaşayış kompleksində 2 otaqlı, əla təmirli mənzil satılır. Məhləsində uşaq meydançası, parkinq, velosiped yerləri nəzərdə tutulub.Təmirdən sonra yaşayış olmayıb.Çıxarışları yavaş yavaş paylayıllar. Palıd ağacından parket. Kefiyətli avadanlıqla təhciz olunub. 24 saat mühafizə, 3 sürətli lift.Ofis xidmətləri 1%.В самом центре города! В закрытом комплексе VİP класса, с самым большим двором в Баку (детские площадки, крытые парковки, парковая зона, отдельные дорожки для велосипедов, беседки, скверы - всё в закрытом комплексе), только после ремонта! После ремонта проживания не было. Газ есть. Начинают выдавать купчую. Полы - дубовый европейский паркет. Вся техника Samsung, LG, Sharp! Комби! Все комнаты с первым светом и выходят на балконы! Охрана 24 часа. 3 скоростных лифта ThyssenKrupp.Небольшой торг уместен. Комиссия агентства 1%.']",['Ünvan: Dilarə Əliyeva küç.'],108 m2,3,8,14,Əla təmirli,Müqavilə
https://emlak.az/1176911-satilir-3-otaqli-80-m2-yeni-tikili-xirdalan.html,['55 000'],28.11.2024,"['Xırdalan şəhərində Daxili Kreditlə Mənzil! Tək Şəxsiyyət Vəsiqəsi ilə!Bakı Mühəndislik Üniversitetinin yanında yerləşən BLUE CİTY yaşayış kompleksində yerləşən 80 kvm  sahəli 2-dən 3-ə düzəlmə 16 mərtəbəlinin 7-ci mərtəbəsində mənzil satılır!İlkin-55.000 azn(büün xərclər daxil)Müddət-3 il 3 ayAylıq-1141 aznXirdalan ərazisində yaşam ücun geniş imkanlari ilə secilən komplekslerdən biridi və şeherimizin en elit və prestij binalarina sahibdir. Kompleksdə məktəb ,xəstəxana ve sair tikilməsi nezerde tutulub.İlk tikilənlərdəndi.yaşayiş var hal hazırda bina da.Real alıcıya yerində endirim edilecek.Şirkətin xidmət haqqı 1000 azn təşkil edir.']",['Ünvan: Xırdalan şəhəri Bakı Mühəndislik Üniversitinin yanı'],80 m2,3,7,16,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1176909-satilir-2-otaqli-90-m2-yeni-tikili-28-mall.html,['230 000'],28.11.2024,"['Şəhərin tam mərkəzində, qapalı, premium klass yaşayış kompleksində 2 otaqlı, əla təmirli mənzil satılır. Məhləsində uşaq meydançası, parkinq, velosiped yerləri nəzərdə tutulub.Təmirdən sonra yaşayış olmayıb.Çıxarışları yavaş yavaş paylayıllar. Palıd ağacından parket. Kefiyətli avadanlıqla təhciz olunub. 24 saat mühafizə, 3 sürətli lift.Ofis xidmətləri 1%.В самом центре города! В закрытом комплексе VİP класса, с самым большим двором в Баку (детские площадки, крытые парковки, парковая зона, отдельные дорожки для велосипедов, беседки, скверы - всё в закрытом комплексе), только после ремонта! После ремонта проживания не было. Газ есть. Начинают выдавать купчую. Полы - дубовый европейский паркет. Вся техника Samsung, LG, Sharp! Комби! Все комнаты с первым светом и выходят на балконы! Охрана 24 часа. 3 скоростных лифта ThyssenKrupp.Небольшой торг уместен. Комиссия агентства 1%.']",['Ünvan: Dilarə Əliyeva küç.'],90 m2,2,11,14,Əla təmirli,Müqavilə
https://emlak.az/1176905-satilir-2-otaqli-80-m2-yeni-tikili-yeni-yasamal.html,['175 000'],28.11.2024,"['KUPÇALI+İPOTEKAYA YARARLI+TƏMİRLİ+ ƏŞYALI+QANUNİ 2 OTAQLI MƏNZİL DƏYƏRİNDƏN AŞAĞI QİYMƏTƏ TƏCİLİ SATILIR !- Yeni Yasamal qəsəbəsi,Yeni Yasamal parkı və Qismət şadlıq sarayının yaxınlığı- 2 otaq(qanuni)- 7/16 mərtəbə- daimi qaz,su,işıq- əşyalı(elektronika daxil)- təmirli- sənəd - çıxarış- zəngin və əlverişli infrastruktur- yaxınlıqda məktəb,bağça,park, supermarketlər və s.Əlavə məlumat üçün əlaqə saxlaya bilərsiniz.Ofis haqqı 1750 azn təşkil edir.']",['Ünvan: Məhəmməd Xiyabani küçəsi'],80 m2,2,7,16,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1159643-satilir-2-otaqli-80-m2-yeni-tikili-4-mkr.html,['157 000'],28.11.2024,['TƏCİLİ SATILIR !!!Memar Əcəmi metrosuna 5 dəqiqəlik piyada məsafədə yerləşən qanuni 2 otaqlı mənzil satılır. Ətrafda ehtiyyac olacaq bütün iaşə obyektləri mövcuddur. Əlavə məlumat üçün əlaqə saxlayın. Real alıcıya endirim olunacaq.Xidmət haqqı 1%.'],['Ünvan: Hüseyn Seyidzadə küç.'],80 m2,2,1,10,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1176902-satilir-3-otaqli-105-m2-yeni-tikili-28-may-m.html,['315 000'],28.11.2024,['Dəyərli Müşterilərimiz28 may Metrosuna piyada 10-15 deyqelik mesafede Tefekkür Universiteti ile uzbeuz 16 mertebeli Yeni Tikili binanin 11 -ci mertebesinde umumi sahesi 105 kv Radnoy 3 otaqli Əla temirli menzil Tecili satilirMenzilin Temiri zamani Çox Keyfiyetli materiyalardan isdife olunubƏtrafli melumat uçun zeng edinŞirketin xidmet haqqi 1% teşkil edir'],"['Ünvan: N.Nerimanov ray,Tələt Şixaliyev kuç 21']",105 m2,3,11,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1088083-satilir-3-otaqli-107-m2-yeni-tikili-sahil-m.html,['370 000'],28.11.2024,"['Səbail rayonu, M. “Sahil“ yaxınlığında, tam yaşayışlı yeni tikilidə 3 otaqlı mənzil satilir. Ümümi sahəsi 107 kv.m..Mərtəbə: 5/20., 2 s/q. Əla təmirli. Parket döşəmə. KATV, internet-wifi, mərkəzi istilik sistemi.  2 plazma tv, 3 split-kondisionerlər. Quraşdırılmış mətbəx mebeli. Mühafizə olunan həyəti, 2 sürətli liftlər, yerüstü və yeraltı dayanacaq, uşaq meydançası.----------------------------------------------------Сабаильский район, рядом с станции метро «Сахиль», в новостройке продается 3-х комнатная квартира. Этаж: 5/20. Общая площадь 107 кв.м., 2 с/у. КТВ, интернет-wifi, центральная отопительная система, 2 плазменных телевизора, 3 сплит-кондиционерa. Встроенная кухня с бытовой техникой. Охраняемый двор, 2 скоростных лифта, парковочные места, подземный гараж, детская площадка. (Табриз)']",['Ünvan: пр Б Бюля'],107 m2,3,5,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1048685-satilir-3-otaqli-125-m2-yeni-tikili-sah-ismayil-xetai-m.html,['450 000'],28.11.2024,"['Продается великолепная 3- х комнатная квартира с панорамными видом на город, расположенная на 17-ом этаже современного элитного жилого комплекса “Yeni Hayat - Azure Park”  напротив торгово-развлекательного центра “Megafun”. Хатаинский район, рядом с метро «Хатаи». Этаж 17/18. Общая площадь 125 кв.м., 1 открытый балкон. 2 с/у. Отличный ремонт. Раздельные комнаты. Пол (паркет). Гостиная и спальная мебель. КТВ, интернет-wifi. Современные инженерные системы (центральное кондиционирование, теплый пол, 3 сплит-кондиционера, индивидуальный тепловой пункт, система пожаротушения). Просторная встроенная кухня с бытовой техникой. Высокоскоростные лифты. Подземный паркинг, кладовые комнаты, круглосуточная охрана и консьерж-сервис, благоустроенная территория, Коммуникации 24 часа. В комплексе предусмотрен автопарк, рассчитанный на 2000 автомобилей. (Табриз)-------------------------------------------------------Elit “Yeni Hayat - Azure Park” yaşayış kompleksinin 17-ci mərtəbəsində 3 otaqlı mənzil əşyaları ilə birgə satılır. Xətai rayonu, Xətai metrosu, “Megafun” əyləncə mərkəzinin yaxınlığında. Ümümi sahəsi 125 m2, 17/18. 1 açıq eyvanı, 2 s/q. Əla təmirli. Otaqlar ayrı-ayrılıqda. Parket döşəmə. Qonaq və yataq dəsti. KATV, internet-wifi, mərkəzi istilik sistemi, isti pol, 3 split-kondisioneri. Quraşdırılmış mətbəx mebeli. Mühafizə olunan həyəti, 3 sürətli lifti, yerüstü və yeraltı dayanacaq, uşaq meydançası.']",['Ünvan: ул А Джалилова'],125 m2,3,17,21,Əla təmirli,Çıxarış (Kupça)
